University of Oklahoma College of Dentistry,International resident amount?,$800,,
University of Oklahoma College of Dentistry,Due date?,As indicated in admission offer.,,
University of Oklahoma College of Dentistry,Applied to tuition?,Yes,,
University of Oklahoma College of Dentistry,Refundable?,No,,
University of Oklahoma College of Dentistry,"If yes, refundable by what date?",NA,,
Oregon Health & Science University School of Dentistry,Required to hold place?,Yes,No,No
Oregon Health & Science University School of Dentistry,In-state resident amount?,"$1,000",,
Oregon Health & Science University School of Dentistry,Out-of-state resident amount?,"$1,000",,
Oregon Health & Science University School of Dentistry,International resident amount?,NR,,
Oregon Health & Science University School of Dentistry,Due date?,As indicated in admission offer.,,
Oregon Health & Science University School of Dentistry,Applied to tuition?,Yes,,
Oregon Health & Science University School of Dentistry,Refundable?,No,,
Oregon Health & Science University School of Dentistry,"If yes, refundable by what date?",NA,,
"The Maurice H. Kornberg School of Dentistry, Temple University",Required to hold place?,Yes,Yes,No
"The Maurice H. Kornberg School of Dentistry, Temple University",In-state resident amount?,"$1,000",$500,
"The Maurice H. Kornberg School of Dentistry, Temple University",Out-of-state resident amount?,"$1,000",$500,
"The Maurice H. Kornberg School of Dentistry, Temple University",International resident amount?,"$1,000",$500,
"The Maurice H. Kornberg School of Dentistry, Temple University",Due date?,As indicated in admission offer.,As indicated in admission offer.,
"The Maurice H. Kornberg School of Dentistry, Temple University",Applied to tuition?,Yes,Yes,
"The Maurice H. Kornberg School of Dentistry, Temple University",Refundable?,No,No,
"The Maurice H. Kornberg School of Dentistry, Temple University","If yes, refundable by what date?",NA,NA,
University of Pennsylvania School of Dental Medicine,Required to hold place?,Yes,Yes,No
University of Pennsylvania School of Dental Medicine,In-state resident amount?,$500,$500,
University of Pennsylvania School of Dental Medicine,Out-of-state resident amount?,$500,$500,
University of Pennsylvania School of Dental Medicine,International resident amount?,$500,$500,
University of Pennsylvania School of Dental Medicine,Due date?,As indicated in admission offer.,As indicated in admission offer.,
University of Pennsylvania School of Dental Medicine,Applied to tuition?,Yes,Yes,
University of Pennsylvania School of Dental Medicine,Refundable?,No,No,
University of Pennsylvania School of Dental Medicine,"If yes, refundable by what date?",NA,NA,
University of Pittsburgh School of Dental Medicine,Required to hold place?,Yes,Yes,No
University of Pittsburgh School of Dental Medicine,In-state resident amount?,"$1,000","$1,000",
University of Pittsburgh School of Dental Medicine,Out-of-state resident amount?,"$1,000","$1,000",
University of Pittsburgh School of Dental Medicine,International resident amount?,"$1,000","$1,000",
University of Pittsburgh School of Dental Medicine,Due date?,As indicated in admission offer.,As indicated in admission offer.,
University of Pittsburgh School of Dental Medicine,Applied to tuition?,Yes,Yes,
University of Pittsburgh School of Dental Medicine,Refundable?,No,No,
University of Pittsburgh School of Dental Medicine,"If yes, refundable by what date?",NA,NA,
University of Puerto Rico School of Dental Medicine,Required to hold place?,Yes,No,No
University of Puerto Rico School of Dental Medicine,In-state resident amount?,$100,,
University of Puerto Rico School of Dental Medicine,Out-of-state resident amount?,$100,,
University of Puerto Rico School of Dental Medicine,International resident amount?,NR,,
University of Puerto Rico School of Dental Medicine,Due date?,As indicated in admission offer.,,
University of Puerto Rico School of Dental Medicine,Applied to tuition?,Yes,,
University of Puerto Rico School of Dental Medicine,Refundable?,No,,
University of Puerto Rico School of Dental Medicine,"If yes, refundable by what date?",NA,,
Medical University of South Carolina James B. Edwards College of Dental Medicine,Required to hold place?,Yes,No,No
Medical University of South Carolina James B. Edwards College of Dental Medicine,In-state resident amount?,$485,,
Medical University of South Carolina James B. Edwards College of Dental Medicine,Out-of-state resident amount?,$485,,
Medical University of South Carolina James B. Edwards College of Dental Medicine,International resident amount?,$485,,
Medical University of South Carolina James B. Edwards College of Dental Medicine,Due date?,As indicated in admission offer.,,
Medical University of South Carolina James B. Edwards College of Dental Medicine,Applied to tuition?,No,,
Medical University of South Carolina James B. Edwards College of Dental Medicine,Refundable?,No,,
Medical University of South Carolina James B. Edwards College of Dental Medicine,"If yes, refundable by what date?",NA,,
Meharry Medical College School of Dentistry,Required to hold place?,Yes,No,No
Meharry Medical College School of Dentistry,In-state resident amount?,$800,,
Meharry Medical College School of Dentistry,Out-of-state resident amount?,$800,,
Meharry Medical College School of Dentistry,International resident amount?,$800,,
Meharry Medical College School of Dentistry,Due date?,As indicated in admission offer.,,
Meharry Medical College School of Dentistry,Applied to tuition?,Yes,,
Meharry Medical College School of Dentistry,Refundable?,No,,
Meharry Medical College School of Dentistry,"If yes, refundable by what date?",NA,,
University of Tennessee Health Science Center College of Dentistry,Required to hold place?,Yes,No,No
University of Tennessee Health Science Center College of Dentistry,In-state resident amount?,"$1,000",,
University of Tennessee Health Science Center College of Dentistry,Out-of-state resident amount?,"$1,000",,
University of Tennessee Health Science Center College of Dentistry,International resident amount?,NA,,
University of Tennessee Health Science Center College of Dentistry,Due date?,As indicated in admission offer.,,
University of Tennessee Health Science Center College of Dentistry,Applied to tuition?,Yes,,
University of Tennessee Health Science Center College of Dentistry,Refundable?,No,,
University of Tennessee Health Science Center College of Dentistry,"If yes, refundable by what date?",NA,,
Texas A&M University College of Dentistry,Required to hold place?,Yes,No,No
Texas A&M University College of Dentistry,In-state resident amount?,$200,,
Texas A&M University College of Dentistry,Out-of-state resident amount?,$200,,
Texas A&M University College of Dentistry,International resident amount?,$200,,
Texas A&M University College of Dentistry,Due date?,As indicated in admission offer.,,
Texas A&M University College of Dentistry,Applied to tuition?,Yes,,
Texas A&M University College of Dentistry,Refundable?,No,,
Texas A&M University College of Dentistry,"If yes, refundable by what date?",NA,,
University of Texas Health Science Center at San Antonio School of Dentistry,Required to hold place?,Yes,No,No
University of Texas Health Science Center at San Antonio School of Dentistry,In-state resident amount?,$60,,
University of Texas Health Science Center at San Antonio School of Dentistry,Out-of-state resident amount?,$60,,
University of Texas Health Science Center at San Antonio School of Dentistry,International resident amount?,NA,,
University of Texas Health Science Center at San Antonio School of Dentistry,Due date?,As indicated in admission offer.,,
University of Texas Health Science Center at San Antonio School of Dentistry,Applied to tuition?,No,,
University of Texas Health Science Center at San Antonio School of Dentistry,Refundable?,No,,
University of Texas Health Science Center at San Antonio School of Dentistry,"If yes, refundable by what date?",NA,,
University of Texas School of Dentistry at Houston,Required to hold place?,No,No,No
University of Texas School of Dentistry at Houston,In-state resident amount?,NA,NA,NA
University of Texas School of Dentistry at Houston,Out-of-state resident amount?,NA,NA,NA
University of Texas School of Dentistry at Houston,International resident amount?,NA,NA,NA
University of Texas School of Dentistry at Houston,Due date?,NA,NA,NA
University of Texas School of Dentistry at Houston,Applied to tuition?,NA,NA,NA
University of Texas School of Dentistry at Houston,Refundable?,NA,NA,NA
University of Texas School of Dentistry at Houston,"If yes, refundable by what date?",NA,NA,NA
"Roseman University of Health Sciences College of Dental Medicine – South Jordan, Utah",Required to hold place?,Yes,No,No
"Roseman University of Health Sciences College of Dental Medicine – South Jordan, Utah",In-state resident amount?,"$1,000",,
"Roseman University of Health Sciences College of Dental Medicine – South Jordan, Utah",Out-of-state resident amount?,"$1,000",,
"Roseman University of Health Sciences College of Dental Medicine – South Jordan, Utah",International resident amount?,"$1,000",,
"Roseman University of Health Sciences College of Dental Medicine – South Jordan, Utah",Due date?,As indicated in admission offer.,,
"Roseman University of Health Sciences College of Dental Medicine – South Jordan, Utah",Applied to tuition?,Yes,,
"Roseman University of Health Sciences College of Dental Medicine – South Jordan, Utah",Refundable?,No,,
"Roseman University of Health Sciences College of Dental Medicine – South Jordan, Utah","If yes, refundable by what date?",NA,,
University of Utah School of Dentistry,Required to hold place?,Yes,Yes,No
University of Utah School of Dentistry,In-state resident amount?,"$1,000","$1,000",
University of Utah School of Dentistry,Out-of-state resident amount?,"$1,000","$1,000",
University of Utah School of Dentistry,International resident amount?,NA,NA,
University of Utah School of Dentistry,Due date?,30 days,07/15,
University of Utah School of Dentistry,Applied to tuition?,Yes,Yes,
University of Utah School of Dentistry,Refundable?,No,No,
University of Utah School of Dentistry,"If yes, refundable by what date?",NA,NA,
Virginia Commonwealth University School of Dentistry,Required to hold place?,Yes,No,No
Virginia Commonwealth University School of Dentistry,In-state resident amount?,$800,,
Virginia Commonwealth University School of Dentistry,Out-of-state resident amount?,$800,,
Virginia Commonwealth University School of Dentistry,International resident amount?,"$5,000",,
Virginia Commonwealth University School of Dentistry,Due date?,As indicated in admission offer.,,
Virginia Commonwealth University School of Dentistry,Applied to tuition?,Yes,,
Virginia Commonwealth University School of Dentistry,Refundable?,No,,
Virginia Commonwealth University School of Dentistry,"If yes, refundable by what date?",NA,,
University of Washington School of Dentistry,Required to hold place?,Yes,No,No
University of Washington School of Dentistry,In-state resident amount?,$500,,
University of Washington School of Dentistry,Out-of-state resident amount?,$500,,
University of Washington School of Dentistry,International resident amount?,NA,,
University of Washington School of Dentistry,Due date?,As indicated in admission offer.,,
University of Washington School of Dentistry,Applied to tuition?,Yes,,
University of Washington School of Dentistry,Refundable?,No,,
University of Washington School of Dentistry,"If yes, refundable by what date?",NA,,
West Virginia University School of Dentistry,Required to hold place?,Yes,No,No
West Virginia University School of Dentistry,In-state resident amount?,$400,,
West Virginia University School of Dentistry,Out-of-state resident amount?,$800,,
West Virginia University School of Dentistry,International resident amount?,$800,,
West Virginia University School of Dentistry,Due date?,As indicated in admission offer.,,
West Virginia University School of Dentistry,Applied to tuition?,Yes,,
West Virginia University School of Dentistry,Refundable?,Yes,,
West Virginia University School of Dentistry,"If yes, refundable by what date?",05/01,,
Marquette University School of Dentistry,Required to hold place?,Yes,No,No
Marquette University School of Dentistry,In-state resident amount?,"$1,000",,
Marquette University School of Dentistry,Out-of-state resident amount?,"$1,000",,
Marquette University School of Dentistry,International resident amount?,"$1,000",,
Marquette University School of Dentistry,Due date?,As indicated in admission offer.,,
Marquette University School of Dentistry,Applied to tuition?,Yes,,
Marquette University School of Dentistry,Refundable?,No,,
Marquette University School of Dentistry,"If yes, refundable by what date?",NA,,
University of Alberta School of Dentistry ,Required to hold place?,Yes,No,No
University of Alberta School of Dentistry ,In-province resident amount?,"$1,000
(Canadian $)",,
University of Alberta School of Dentistry ,Out-of-province resident amount?,"$1,000
(Canadian $)",,
University of Alberta School of Dentistry ,International resident amount?,"$1,000
(Canadian $)",,
University of Alberta School of Dentistry ,Due date?,As indicated in admission offer.,,
University of Alberta School of Dentistry ,Applied to tuition?,Yes,,
University of Alberta School of Dentistry ,Refundable?,No,,
University of Alberta School of Dentistry ,"If yes, refundable by what date?",NA,,
University of British Columbia Faculty of Dentistry ,Required to hold place?,Yes,No,No
University of British Columbia Faculty of Dentistry ,In-province resident amount?,20% of total first-year tuition,,
University of British Columbia Faculty of Dentistry ,Out-of-province resident amount?,20% of total first-year tuition,,
University of British Columbia Faculty of Dentistry ,International resident amount?,NA,,
University of British Columbia Faculty of Dentistry ,Due date?,As indicated in admission offer.,,
University of British Columbia Faculty of Dentistry ,Applied to tuition?,Yes,,
University of British Columbia Faculty of Dentistry ,Refundable?,No,,
University of British Columbia Faculty of Dentistry ,"If yes, refundable by what date?",NA,,
University of Manitoba College of Dentistry ,Required to hold place?,Yes,No,No
University of Manitoba College of Dentistry ,In-province resident amount?,"$1,000
(Canadian $)",,
University of Manitoba College of Dentistry ,Out-of-province resident amount?,"$1,000
(Canadian $)",,
University of Manitoba College of Dentistry ,International resident amount?,NA,,
University of Manitoba College of Dentistry ,Due date?,As indicated in admission offer.,,
University of Manitoba College of Dentistry ,Applied to tuition?,Yes,,
University of Manitoba College of Dentistry ,Refundable?,No,,
University of Manitoba College of Dentistry ,"If yes, refundable by what date?",NA,,
Dalhousie University Faculty of Dentistry ,Required to hold place?,Yes,No,No
Dalhousie University Faculty of Dentistry ,In-province resident amount?,"$200
(Canadian $)",,
Dalhousie University Faculty of Dentistry ,Out-of-province resident amount?,"$2,500
(Canadian $)",,
Dalhousie University Faculty of Dentistry ,International resident amount?,"$2,500
(Canadian $)",,
Dalhousie University Faculty of Dentistry ,Due date?,As indicated in admission offer.,,
Dalhousie University Faculty of Dentistry ,Applied to tuition?,Yes,,
Dalhousie University Faculty of Dentistry ,Refundable?,No,,
Dalhousie University Faculty of Dentistry ,"If yes, refundable by what date?",NA,,
University of Toronto Faculty of Dentistry ,Required to hold place?,Yes,Yes,No
University of Toronto Faculty of Dentistry ,In-province resident amount?,"$2,000
(Canadian $)","$2,000
(Canadian $)",
University of Toronto Faculty of Dentistry ,Out-of-province resident amount?,"$2,000
(Canadian $)","$2,000
(Canadian $)",
University of Toronto Faculty of Dentistry ,International resident amount?,"$2,000
(Canadian $)","$2,000
(Canadian $)",
University of Toronto Faculty of Dentistry ,Due date?,As indicated in admission offer.,As indicated in admission offer.,
University of Toronto Faculty of Dentistry ,Applied to tuition?,Yes,Yes,
University of Toronto Faculty of Dentistry ,Refundable?,No,No,
University of Toronto Faculty of Dentistry ,"If yes, refundable by what date?",NA,NA,
Western University Schulich School of Medicine & Dentistry ,Required to hold place?,Yes,No,No
Western University Schulich School of Medicine & Dentistry ,In-province resident amount?,"$1,000
(Canadian $)",,
Western University Schulich School of Medicine & Dentistry ,Out-of-province resident amount?,"$1,000
(Canadian $)",,
Western University Schulich School of Medicine & Dentistry ,International resident amount?,"$1,000
(Canadian $)",,
Western University Schulich School of Medicine & Dentistry ,Due date?,As indicated in admission offer.,,
Western University Schulich School of Medicine & Dentistry ,Applied to tuition?,Yes,,
Western University Schulich School of Medicine & Dentistry ,Refundable?,Portion,,
Western University Schulich School of Medicine & Dentistry ,"If yes, refundable by what date?",NR,,
McGill University Faculty of Dentistry ,Required to hold place?,Yes,No,No
McGill University Faculty of Dentistry ,In-province resident amount?,"$500
(Canadian $)",,
McGill University Faculty of Dentistry ,Out-of-province resident amount?,"$500
(Canadian $)",,
McGill University Faculty of Dentistry ,International resident amount?,"$500
(Canadian $)",,
McGill University Faculty of Dentistry ,Due date?,As indicated in admission offer.,,
McGill University Faculty of Dentistry ,Applied to tuition?,Yes,,
McGill University Faculty of Dentistry ,Refundable?,50% refundable up to 06/15.,,
McGill University Faculty of Dentistry ,"If yes, refundable by what date?",See above.,,
Université Laval Faculté de Médecine Dentaire ,Required to hold place?,No,No,No
Université Laval Faculté de Médecine Dentaire ,In-province resident amount?,NA,NA,NA
Université Laval Faculté de Médecine Dentaire ,Out-of-province resident amount?,NA,NA,NA
Université Laval Faculté de Médecine Dentaire ,International resident amount?,NA,NA,NA
Université Laval Faculté de Médecine Dentaire ,Due date?,NA,NA,NA
Université Laval Faculté de Médecine Dentaire ,Applied to tuition?,NA,NA,NA
Université Laval Faculté de Médecine Dentaire ,Refundable?,NA,NA,NA
Université Laval Faculté de Médecine Dentaire ,"If yes, refundable by what date?",NA,NA,NA
Université de Montréal Faculté de Médecine Dentaire,Required to hold place?,No,No,No
Université de Montréal Faculté de Médecine Dentaire,In-province resident amount?,NA,NA,NA
Université de Montréal Faculté de Médecine Dentaire,Out-of-province resident amount?,NA,NA,NA
Université de Montréal Faculté de Médecine Dentaire,International resident amount?,NA,NA,NA
Université de Montréal Faculté de Médecine Dentaire,Due date?,NA,NA,NA
Université de Montréal Faculté de Médecine Dentaire,Applied to tuition?,NA,NA,NA
Université de Montréal Faculté de Médecine Dentaire,Refundable?,NA,NA,NA
Université de Montréal Faculté de Médecine Dentaire,"If yes, refundable by what date?",NA,NA,NA
University of Saskatchewan College of Dentistry,Required to hold place?,Yes,No,No
University of Saskatchewan College of Dentistry,In-province resident amount?,"$4,944
(Canadian $)",,
University of Saskatchewan College of Dentistry,Out-of-province resident amount?,"$4,944
(Canadian $)",,
University of Saskatchewan College of Dentistry,International resident amount?,"$4,944
(Canadian $)",,
University of Saskatchewan College of Dentistry,Due date?,As indicated in admission offer.,,
University of Saskatchewan College of Dentistry,Applied to tuition?,Yes,,
University of Saskatchewan College of Dentistry,Refundable?,No,,
University of Saskatchewan College of Dentistry,"If yes, refundable by what date?",NA,,
