University of Kentucky College of Dentistry ,Physiology,,x,,
University of Kentucky College of Dentistry ,Zoology,,,,
University of Kentucky College of Dentistry ,#5#Nonscience,,,,
University of Kentucky College of Dentistry ,Sociology,,x,,
University of Kentucky College of Dentistry ,#5#English,,,,
University of Kentucky College of Dentistry ,English,x,,,2 semesters
University of Louisville School of Dentistry ,#5#BCP (Biology – Chemistry – Physics),,,,
University of Louisville School of Dentistry ,Biology,x,,x,16/24
University of Louisville School of Dentistry ,"Chemistry, general/inorganic",x,,x,8/12
University of Louisville School of Dentistry ,"Chemistry, organic",x,,x,8/12
University of Louisville School of Dentistry ,Physics,x,,,3/5
University of Louisville School of Dentistry ,#5#Additional Biological Sciences ,,,,
University of Louisville School of Dentistry ,Anatomy,,x,,4/6
University of Louisville School of Dentistry ,Biochemistry,,x,,4/6
University of Louisville School of Dentistry ,Cell biology,,x,,4/6
University of Louisville School of Dentistry ,Histology,,x,,4/6
University of Louisville School of Dentistry ,Immunology,,x,,4/6
University of Louisville School of Dentistry ,Microbiology,,x,,4/6
University of Louisville School of Dentistry ,Molecular biology/genetics,,x,,4/6
University of Louisville School of Dentistry ,Physiology,,x,,4/6
University of Louisville School of Dentistry ,Zoology,,x,,4/6
Louisiana State University Health New Orleans School of Dentistry ,#5#BCP (Biology – Chemistry – Physics),,,,
Louisiana State University Health New Orleans School of Dentistry ,Biology,x,,x,12/18
Louisiana State University Health New Orleans School of Dentistry ,"Chemistry, general/inorganic",x,,x,8/12
Louisiana State University Health New Orleans School of Dentistry ,"Chemistry, organic",x,,x,8/12
Louisiana State University Health New Orleans School of Dentistry ,Physics,x,,x,8/12
Louisiana State University Health New Orleans School of Dentistry ,#5#Additional Biological Sciences ,,,,
Louisiana State University Health New Orleans School of Dentistry ,Anatomy,,x,,3/6
Louisiana State University Health New Orleans School of Dentistry ,Biochemistry,x,,,3/6
Louisiana State University Health New Orleans School of Dentistry ,Cell biology,,x,,3/6
Louisiana State University Health New Orleans School of Dentistry ,Histology,,x,,3/6
Louisiana State University Health New Orleans School of Dentistry ,Immunology,,x,,3/6
Louisiana State University Health New Orleans School of Dentistry ,Microbiology,x,,,3/6
Louisiana State University Health New Orleans School of Dentistry ,Molecular biology/genetics,,x,,3/6
Louisiana State University Health New Orleans School of Dentistry ,Physiology,,x,,3/6
Louisiana State University Health New Orleans School of Dentistry ,Zoology,,,,
Louisiana State University Health New Orleans School of Dentistry ,#5#English,,,,
Louisiana State University Health New Orleans School of Dentistry ,English,x,,,9 hours
University of New England College of Dental Medicine ,#5#BCP (Biology – Chemistry – Physics),,,,
University of New England College of Dental Medicine ,Biology,x,,x,4/6
University of New England College of Dental Medicine ,"Chemistry, general/inorganic",x,,x,4/6
University of New England College of Dental Medicine ,"Chemistry, organic",x,,x,4/6
University of New England College of Dental Medicine ,Physics,,x,,
University of New England College of Dental Medicine ,#5#Additional Biological Sciences ,,,,
University of New England College of Dental Medicine ,Anatomy,x,,x,4/6
University of New England College of Dental Medicine ,Biochemistry,,x,,3/4
University of New England College of Dental Medicine ,Cell biology,,x,,
University of New England College of Dental Medicine ,Histology,,x,,
University of New England College of Dental Medicine ,Immunology,,,,
University of New England College of Dental Medicine ,Microbiology,x,,x,4/6
University of New England College of Dental Medicine ,Molecular biology/genetics,,x,,
University of New England College of Dental Medicine ,Physiology,,x,,
University of New England College of Dental Medicine ,Zoology,,,,
University of New England College of Dental Medicine ,#5#Nonscience,,,,
University of New England College of Dental Medicine ,Art,,x,,
University of New England College of Dental Medicine ,Business,,x,,
University of New England College of Dental Medicine ,Communications,,x,,
University of New England College of Dental Medicine ,#5#English,,,,
University of New England College of Dental Medicine ,Composition,x,,,3/4
University of New England College of Dental Medicine ,#5#Other Science,,,,
University of New England College of Dental Medicine ,Computer science,,x,,
University of Maryland School of Dentistry,#5#BCP (Biology – Chemistry – Physics),,,,
University of Maryland School of Dentistry,Biology,x,,x,8/12
University of Maryland School of Dentistry,"Chemistry, general/inorganic",x,,x,8/12
University of Maryland School of Dentistry,"Chemistry, organic",x,,x,8/12
University of Maryland School of Dentistry,Physics,x,,x,8/12
University of Maryland School of Dentistry,#5#Additional Biological Sciences ,,,,
University of Maryland School of Dentistry,Anatomy,,x,,
University of Maryland School of Dentistry,Biochemistry,x,,,3/5
University of Maryland School of Dentistry,Cell biology,,x,,
University of Maryland School of Dentistry,Histology,,x,,
University of Maryland School of Dentistry,Immunology,,x,,
University of Maryland School of Dentistry,Microbiology,,x,,
University of Maryland School of Dentistry,Molecular biology/genetics,,x,,
University of Maryland School of Dentistry,Physiology,,x,,
University of Maryland School of Dentistry,Zoology,,x,,
University of Maryland School of Dentistry,#5#English,,,,
University of Maryland School of Dentistry,Composition,x,,,6/9
Boston University Henry M. Goldman School of Dental Medicine,#5#BCP (Biology – Chemistry – Physics),,,,
Boston University Henry M. Goldman School of Dental Medicine,Biology,x,,x,12/18
Boston University Henry M. Goldman School of Dental Medicine,"Chemistry, general/inorganic",x,,x,8/12
Boston University Henry M. Goldman School of Dental Medicine,"Chemistry, organic",x,,x,8/12
Boston University Henry M. Goldman School of Dental Medicine,Physics,x,,x,8/12
Boston University Henry M. Goldman School of Dental Medicine,#5#Additional Biological Sciences ,,,,
Boston University Henry M. Goldman School of Dental Medicine,Anatomy,,x,,4/6
Boston University Henry M. Goldman School of Dental Medicine,Biochemistry,,x,,4/6
Boston University Henry M. Goldman School of Dental Medicine,Cell biology,,x,,4/6
Boston University Henry M. Goldman School of Dental Medicine,Histology,,x,,4/6
Boston University Henry M. Goldman School of Dental Medicine,Immunology,,x,,4/6
Boston University Henry M. Goldman School of Dental Medicine,Microbiology,,x,,4/6
Boston University Henry M. Goldman School of Dental Medicine,Molecular biology/genetics,,x,,4/6
Boston University Henry M. Goldman School of Dental Medicine,Physiology,,x,,4/6
Boston University Henry M. Goldman School of Dental Medicine,Zoology,,x,,4/6
Boston University Henry M. Goldman School of Dental Medicine,#5#Nonscience,,,,
Boston University Henry M. Goldman School of Dental Medicine,Economics,,x,,4/6
Boston University Henry M. Goldman School of Dental Medicine,Humanities,,x,,20/26
Boston University Henry M. Goldman School of Dental Medicine,Composition,x,,,8/12
Boston University Henry M. Goldman School of Dental Medicine,#5#Other Science,,,,
Boston University Henry M. Goldman School of Dental Medicine,Calculus,x,,,
Harvard School of Dental Medicine,#5#BCP (Biology – Chemistry – Physics),,,,
Harvard School of Dental Medicine,Biology,x,,x,8
Harvard School of Dental Medicine,"Chemistry, general/inorganic",x,,x,8
Harvard School of Dental Medicine,"Chemistry, organic",x,,x,8
Harvard School of Dental Medicine,Physics,x,,x,8
Harvard School of Dental Medicine,#5#Additional Biological Sciences ,,,,
Harvard School of Dental Medicine,Anatomy,,,,
Harvard School of Dental Medicine,Biochemistry,x,,,3
Harvard School of Dental Medicine,Cell biology,,x,,
Harvard School of Dental Medicine,Histology,,,,
Harvard School of Dental Medicine,Immunology,,,,
Harvard School of Dental Medicine,Microbiology,,x,,
Harvard School of Dental Medicine,Molecular biology/genetics,,,,
Harvard School of Dental Medicine,Physiology,,x,,
Harvard School of Dental Medicine,Zoology,,,,
Harvard School of Dental Medicine,#5#English,,,,
Harvard School of Dental Medicine,English,x ,,,6
Harvard School of Dental Medicine,#5#Other Science,,,,
Harvard School of Dental Medicine,Biostatistics,,x (See Notes.),,
Harvard School of Dental Medicine,Calculus,x,,,6
Harvard School of Dental Medicine,Statistics,,x (See Notes.),,
Harvard School of Dental Medicine,Notes:,#4#Preferably writing. Biostatistics or statistics.,,,
Tufts University School of Dental Medicine,#5#BCP (Biology – Chemistry – Physics),,,,
Tufts University School of Dental Medicine,Biology,x,,x,8
Tufts University School of Dental Medicine,"Chemistry, general/inorganic",x,,x,8
Tufts University School of Dental Medicine,"Chemistry, organic",x,,x,4
Tufts University School of Dental Medicine,Physics,x,,x,8
Tufts University School of Dental Medicine,#5#Additional Biological Sciences ,,,,
Tufts University School of Dental Medicine,Anatomy,,x,,
Tufts University School of Dental Medicine,Biochemistry,x,,,3/5
Tufts University School of Dental Medicine,Cell biology,,x,,
Tufts University School of Dental Medicine,Histology,,x,,
Tufts University School of Dental Medicine,Immunology,,x,,
Tufts University School of Dental Medicine,Microbiology,,x,,
Tufts University School of Dental Medicine,Molecular biology/genetics,,x,,
Tufts University School of Dental Medicine,Physiology,,x,,
Tufts University School of Dental Medicine,Zoology,,x,,
Tufts University School of Dental Medicine,#5#English,,,,
Tufts University School of Dental Medicine,Composition,x ,,,4
Tufts University School of Dental Medicine,Notes:,"#4#In addition to the above required courses, we also require one semester (3 credits) of an upper-division biology course. Any of the recommended biology courses would meet this requirement. ",,,
University of Detroit Mercy School of Dentistry,#5#BCP (Biology – Chemistry – Physics),,,,
University of Detroit Mercy School of Dentistry,Biology,x,,x,8/12
University of Detroit Mercy School of Dentistry,"Chemistry, general/inorganic",x,,x,8/12
University of Detroit Mercy School of Dentistry,"Chemistry, organic",x,,x,8/12
University of Detroit Mercy School of Dentistry,Physics,x,,x,8/12
University of Detroit Mercy School of Dentistry,#5#Additional Biological Sciences ,,,,
University of Detroit Mercy School of Dentistry,Anatomy,,x,,4/6
University of Detroit Mercy School of Dentistry,Biochemistry,x,,,3/5
University of Detroit Mercy School of Dentistry,Cell biology,,x,,4/6
University of Detroit Mercy School of Dentistry,Histology,,x,,4/6
University of Detroit Mercy School of Dentistry,Immunology,,x,,4/6
University of Detroit Mercy School of Dentistry,Microbiology,x,,x,3/5
University of Detroit Mercy School of Dentistry,Molecular biology/genetics,,x,,4/6
University of Detroit Mercy School of Dentistry,Physiology,,x,,8/12
University of Detroit Mercy School of Dentistry,Zoology,,x,,4/6
University of Detroit Mercy School of Dentistry,#5#Nonscience,,,,
University of Detroit Mercy School of Dentistry,Business,,x,,
University of Detroit Mercy School of Dentistry,Communications,,x,,
University of Detroit Mercy School of Dentistry,Sociology,,x,,
University of Detroit Mercy School of Dentistry,#5#Behavioral Science,,,,
University of Detroit Mercy School of Dentistry,Psychology,,x,,
University of Detroit Mercy School of Dentistry,#5#English,,,,
University of Detroit Mercy School of Dentistry,Composition,,x,,6/9
University of Detroit Mercy School of Dentistry,#5#Other Science,,,,
University of Detroit Mercy School of Dentistry,Computer science,,x ,,3/5
University of Detroit Mercy School of Dentistry,Statistics,,x,,3/5
University of Michigan School of Dentistry,#5#BCP (Biology – Chemistry – Physics),,,,
University of Michigan School of Dentistry,Biology,x,,x,8/12
University of Michigan School of Dentistry,"Chemistry, general/inorganic",x,,x,8/12
University of Michigan School of Dentistry,"Chemistry, organic",x,,x,8/12
University of Michigan School of Dentistry,Physics,x,,x,8/12
University of Michigan School of Dentistry,#5#Additional Biological Sciences ,,,,
University of Michigan School of Dentistry,Anatomy,,x,,
University of Michigan School of Dentistry,Biochemistry,x,,,3/5
University of Michigan School of Dentistry,Cell biology,,,,
University of Michigan School of Dentistry,Histology,,,x,
University of Michigan School of Dentistry,Immunology,,,,
University of Michigan School of Dentistry,Microbiology,x,,,3/5
University of Michigan School of Dentistry,Molecular biology/genetics,,x,,
University of Michigan School of Dentistry,Physiology,,x,,
University of Michigan School of Dentistry,Zoology,,,,
University of Michigan School of Dentistry,#5#Nonscience,,,,
University of Michigan School of Dentistry,Sociology,x,,,3/5
University of Michigan School of Dentistry,#5#Behavioral Science,,,,
University of Michigan School of Dentistry,Psychology,x,,,3/5
University of Michigan School of Dentistry,#5#English,,,,
University of Michigan School of Dentistry,Composition,x,,,6/9
University of Minnesota School of Dentistry,#5#BCP (Biology – Chemistry – Physics),,,,
University of Minnesota School of Dentistry,Biology,x,,x,8/12
University of Minnesota School of Dentistry,"Chemistry, general/inorganic",x,,x,8/12
University of Minnesota School of Dentistry,"Chemistry, organic",x,,x,8/12
University of Minnesota School of Dentistry,Physics,x,,x,8/12
University of Minnesota School of Dentistry,#5#Additional Biological Sciences ,,,,
University of Minnesota School of Dentistry,Anatomy,,x,,3/5
University of Minnesota School of Dentistry,Biochemistry,x,,,3/5
University of Minnesota School of Dentistry,Cell biology,,x,,3/5
University of Minnesota School of Dentistry,Histology,,x,,3/5
University of Minnesota School of Dentistry,Immunology,,x,,3/5
University of Minnesota School of Dentistry,Microbiology,,x,,3/5
University of Minnesota School of Dentistry,Molecular biology/genetics,,x,,3/5
University of Minnesota School of Dentistry,Physiology,,x,,3/5
University of Minnesota School of Dentistry,Zoology,,x,,3/5
University of Minnesota School of Dentistry,#5#English,,,,
University of Minnesota School of Dentistry,English,x,,,8/12
University of Minnesota School of Dentistry,#5#Other Science,,,,
University of Minnesota School of Dentistry,Mathematics,x,,,3/5
University of Minnesota School of Dentistry,Notes: ,#4#Nonscience (3/5),,,
University of Mississippi Medical Center School of dentistry,#5#BCP (Biology – Chemistry – Physics),,,,
University of Mississippi Medical Center School of dentistry,Biology,x,,x,2/3
University of Mississippi Medical Center School of dentistry,"Chemistry, general/inorganic",x,,x,2/3
University of Mississippi Medical Center School of dentistry,"Chemistry, organic",x,,x,2/3
University of Mississippi Medical Center School of dentistry,Physics,x,,x,2/3
University of Mississippi Medical Center School of dentistry,#5#Additional Biological Sciences ,,,,
University of Mississippi Medical Center School of dentistry,Anatomy,x,,,2/3
University of Mississippi Medical Center School of dentistry,Biochemistry,x,,,2/3
University of Mississippi Medical Center School of dentistry,Cell biology,,x,,
University of Mississippi Medical Center School of dentistry,Histology,,x,,
University of Mississippi Medical Center School of dentistry,Immunology,,x,,
University of Mississippi Medical Center School of dentistry,Microbiology,x,,,2/3
University of Mississippi Medical Center School of dentistry,Molecular biology/genetics,,x,,
University of Mississippi Medical Center School of dentistry,Physiology,,x,,
University of Mississippi Medical Center School of dentistry,Zoology,x,,x,2/3
University of Mississippi Medical Center School of dentistry,#5#English,,,,
University of Mississippi Medical Center School of dentistry,English,x,,,2/3
University of Mississippi Medical Center School of dentistry,#5#Other Science,,,,
University of Mississippi Medical Center School of dentistry,Algebra,x,,,2/3
University of Mississippi Medical Center School of dentistry,Statistics,x (See Notes.),,,1/1
University of Mississippi Medical Center School of dentistry,Trigonometry,x,,,2/3
University of Mississippi Medical Center School of dentistry,Notes: ,"#4#One course in comparative anatomy, biochemistry or microbiology is required. College algebra and trignometry or higher level. Statistics or biostatics, general business or scientific statistics, in addition to one-year mathematics requirement.",,,
A.T. Still University Missouri School of Dentistry & Oral Health,#5#BCP (Biology – Chemistry – Physics),,,,
A.T. Still University Missouri School of Dentistry & Oral Health,Biology,x,,x,8/12
A.T. Still University Missouri School of Dentistry & Oral Health,"Chemistry, general/inorganic",x,,x,8/12
A.T. Still University Missouri School of Dentistry & Oral Health,"Chemistry, organic",x,,x,8/12
A.T. Still University Missouri School of Dentistry & Oral Health,Physics,x,,x,8/12
A.T. Still University Missouri School of Dentistry & Oral Health,#5#Additional Biological Sciences ,,,,
A.T. Still University Missouri School of Dentistry & Oral Health,Anatomy,,x,,
A.T. Still University Missouri School of Dentistry & Oral Health,Biochemistry,x,,,3/4
A.T. Still University Missouri School of Dentistry & Oral Health,Cell biology,,,,
A.T. Still University Missouri School of Dentistry & Oral Health,Histology,,,,
A.T. Still University Missouri School of Dentistry & Oral Health,Immunology,,,,
A.T. Still University Missouri School of Dentistry & Oral Health,Microbiology,,x,,
A.T. Still University Missouri School of Dentistry & Oral Health,Molecular biology/genetics,,,,
A.T. Still University Missouri School of Dentistry & Oral Health,Physiology,x,,,3/4
A.T. Still University Missouri School of Dentistry & Oral Health,Zoology,,,,
A.T. Still University Missouri School of Dentistry & Oral Health,#5#English,,,,
A.T. Still University Missouri School of Dentistry & Oral Health,Composition,x (See Notes.),,,3/4
A.T. Still University Missouri School of Dentistry & Oral Health,Notes:,#4#English composition or technical writing.,,,
"University of Missouri - Kansas City, School of Dentistry",#5#BCP (Biology – Chemistry – Physics),,,,
"University of Missouri - Kansas City, School of Dentistry",Biology,x,,x,8/12
"University of Missouri - Kansas City, School of Dentistry","Chemistry, general/inorganic",x,,x,8/12
"University of Missouri - Kansas City, School of Dentistry","Chemistry, organic",x,,x,8/12
"University of Missouri - Kansas City, School of Dentistry",Physics,x,,x,8/12
"University of Missouri - Kansas City, School of Dentistry",#5#Additional Biological Sciences ,,,,
"University of Missouri - Kansas City, School of Dentistry",Anatomy,x,,x,4/6
"University of Missouri - Kansas City, School of Dentistry",Biochemistry,x,,,4/6
"University of Missouri - Kansas City, School of Dentistry",Cell biology,x,,,4/6
"University of Missouri - Kansas City, School of Dentistry",Histology,,x,,
"University of Missouri - Kansas City, School of Dentistry",Immunology,,,,
"University of Missouri - Kansas City, School of Dentistry",Microbiology,,x,,3
"University of Missouri - Kansas City, School of Dentistry",Molecular biology/genetics,,x,,
"University of Missouri - Kansas City, School of Dentistry",Physiology,x,,x,4/6
"University of Missouri - Kansas City, School of Dentistry",Zoology,,,,
"University of Missouri - Kansas City, School of Dentistry",#5#English,,,,
"University of Missouri - Kansas City, School of Dentistry",English,x,,,6
"University of Missouri - Kansas City, School of Dentistry",Notes:,#4#English I and English II (3 credits each),,,
Creighton University School of Dentistry,#5#BCP (Biology – Chemistry – Physics),,,,
Creighton University School of Dentistry,Biology,x,,x,6/9
Creighton University School of Dentistry,"Chemistry, general/inorganic",x,,x,8/12
Creighton University School of Dentistry,"Chemistry, organic",x,,x,6/9
Creighton University School of Dentistry,Physics,x,,x,6/9
Creighton University School of Dentistry,#5#Additional Biological Sciences ,,,,
Creighton University School of Dentistry,Anatomy,,x,,3/5
Creighton University School of Dentistry,Biochemistry,,x,,3/5
Creighton University School of Dentistry,Cell biology,,x,,3/5
Creighton University School of Dentistry,Histology,,x,,3/5
Creighton University School of Dentistry,Immunology,,x,,3/5
Creighton University School of Dentistry,Microbiology,,x,,3/5
Creighton University School of Dentistry,Molecular biology/genetics,,x,,3/5
Creighton University School of Dentistry,Physiology,,x,,3/5
Creighton University School of Dentistry,Zoology,,,,
Creighton University School of Dentistry,#5#English,,,,
Creighton University School of Dentistry,English,x,,,6/10
University of Nebraska Medical Center College of Dentistry,#5#BCP (Biology – Chemistry – Physics),,,,
University of Nebraska Medical Center College of Dentistry,Biology,x,,x,8/12
University of Nebraska Medical Center College of Dentistry,"Chemistry, general/inorganic",x,,x,8/12
University of Nebraska Medical Center College of Dentistry,"Chemistry, organic",x,,x,8/12
University of Nebraska Medical Center College of Dentistry,Physics,x,,x,8/12
University of Nebraska Medical Center College of Dentistry,#5#Additional Biological Sciences ,,,,
University of Nebraska Medical Center College of Dentistry,Anatomy,,x,,4/6
University of Nebraska Medical Center College of Dentistry,Biochemistry,,x,,4/6
University of Nebraska Medical Center College of Dentistry,Cell biology,,x,,4/6
University of Nebraska Medical Center College of Dentistry,Histology,,x,,4/6
University of Nebraska Medical Center College of Dentistry,Immunology,,x,,4/6
University of Nebraska Medical Center College of Dentistry,Microbiology,,x,,4/6
University of Nebraska Medical Center College of Dentistry,Molecular biology/genetics,,,,
University of Nebraska Medical Center College of Dentistry,Physiology,,x,,4/6
University of Nebraska Medical Center College of Dentistry,Zoology,,x,,
University of Nebraska Medical Center College of Dentistry,#5#English,,,,
University of Nebraska Medical Center College of Dentistry,Composition,x,,,6/9
"University of Nevada, Las Vegas, School of Dental Medicine",#5#BCP (Biology – Chemistry – Physics),,,,
"University of Nevada, Las Vegas, School of Dental Medicine",Biology,x,,x,8/12
"University of Nevada, Las Vegas, School of Dental Medicine","Chemistry, general/inorganic",x,,x,8/12
"University of Nevada, Las Vegas, School of Dental Medicine","Chemistry, organic",x,,x,8/12
"University of Nevada, Las Vegas, School of Dental Medicine",Physics,x,,x,8/12
"University of Nevada, Las Vegas, School of Dental Medicine",#5#Additional Biological Sciences ,,,,
"University of Nevada, Las Vegas, School of Dental Medicine",Anatomy,x,,,4/6
"University of Nevada, Las Vegas, School of Dental Medicine",Biochemistry,x,,,3/5
"University of Nevada, Las Vegas, School of Dental Medicine",Cell biology,,x,,3/5
"University of Nevada, Las Vegas, School of Dental Medicine",Histology,,x,,3/5
"University of Nevada, Las Vegas, School of Dental Medicine",Immunology,,x,,3/5
"University of Nevada, Las Vegas, School of Dental Medicine",Microbiology,,x,,4/6
"University of Nevada, Las Vegas, School of Dental Medicine",Molecular biology/genetics,,x,,4/6
"University of Nevada, Las Vegas, School of Dental Medicine",Physiology,,x,,4/6
"University of Nevada, Las Vegas, School of Dental Medicine",Zoology,,x,,4/6
"University of Nevada, Las Vegas, School of Dental Medicine",#5#English,,,,
"University of Nevada, Las Vegas, School of Dental Medicine",English,x,,,6/12
"University of Nevada, Las Vegas, School of Dental Medicine",Notes: ,#4#Anatomy and Physiology I and II (8/12 semester/quarter credits) may be substituted for Human Anatomy.,,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",#5#BCP (Biology – Chemistry – Physics),,,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Biology,x,,x,8/12
"Rutgers, The State University of New Jersey, School of Dental Medicine","Chemistry, general/inorganic",x,,x,8/12
"Rutgers, The State University of New Jersey, School of Dental Medicine","Chemistry, organic",x,,x,8/12
"Rutgers, The State University of New Jersey, School of Dental Medicine",Physics,x,,x,8/12
"Rutgers, The State University of New Jersey, School of Dental Medicine",#5#Additional Biological Sciences ,,,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Anatomy,,x,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Biochemistry,,x,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Cell biology,,x,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Histology,,x,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Immunology,,x,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Microbiology,,x,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Molecular biology/genetics,,x,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Physiology,,x,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Zoology,,x,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",#5#Nonscience,,,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Art,,x,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",#5#English,,,,
"Rutgers, The State University of New Jersey, School of Dental Medicine",Composition,,x (See Notes.),,
"Rutgers, The State University of New Jersey, School of Dental Medicine",English,x,,,6/12
"Rutgers, The State University of New Jersey, School of Dental Medicine",Notes:,#4#Sculpture/art,,,
Columbia University College of Dental Medicine,#5#BCP (Biology – Chemistry – Physics),,,,
Columbia University College of Dental Medicine,Biology,x,,x,8/12
Columbia University College of Dental Medicine,"Chemistry, general/inorganic",x,,x,8/12
Columbia University College of Dental Medicine,"Chemistry, organic",x,,x,8/12
Columbia University College of Dental Medicine,Physics,x,,x,8/12
Columbia University College of Dental Medicine,#5#Additional Biological Sciences ,,,,
Columbia University College of Dental Medicine,Anatomy,,x,,4/6
Columbia University College of Dental Medicine,Biochemistry,x,,,4/6
Columbia University College of Dental Medicine,Cell biology,,x,,4/6
Columbia University College of Dental Medicine,Histology,,,,
Columbia University College of Dental Medicine,Immunology,,,,
Columbia University College of Dental Medicine,Microbiology,,,,
Columbia University College of Dental Medicine,Molecular biology/genetics,,,,
Columbia University College of Dental Medicine,Physiology,,x,,
Columbia University College of Dental Medicine,Zoology,,,,
Columbia University College of Dental Medicine,#5#English,,,,
Columbia University College of Dental Medicine,English,x,,,6/9
Columbia University College of Dental Medicine,#5#Other Science,,,,
Columbia University College of Dental Medicine,Mathematics,x,,,6/9
New York University College of Dentistry,#5#BCP (Biology – Chemistry – Physics),,,,
New York University College of Dentistry,Biology,x,,x,8/12
New York University College of Dentistry,"Chemistry, general/inorganic",x,,x,6/8
New York University College of Dentistry,"Chemistry, organic",x,,x,6/8
New York University College of Dentistry,Physics,x,,x,6/8
New York University College of Dentistry,#5#Additional Biological Sciences ,,,,
New York University College of Dentistry,Anatomy,,x,,3/6
New York University College of Dentistry,Biochemistry,,x,,3/6
New York University College of Dentistry,Cell biology,,x,,3/6
New York University College of Dentistry,Histology,,x,,3/6
New York University College of Dentistry,Immunology,,x,,3/6
New York University College of Dentistry,Microbiology,,x,,3/6
New York University College of Dentistry,Molecular biology/genetics,,x,,3/6
New York University College of Dentistry,Physiology,,,,
New York University College of Dentistry,Zoology,,,,
New York University College of Dentistry,#5#English,,,,
New York University College of Dentistry,English,x,,,6/8
Stony Brook University School of Dental Medicine,#5#BCP (Biology – Chemistry – Physics),,,,
Stony Brook University School of Dental Medicine,Biology,x,,x,8/12
Stony Brook University School of Dental Medicine,"Chemistry, general/inorganic",x,,x,8/12
Stony Brook University School of Dental Medicine,"Chemistry, organic",x,,x,8/12
Stony Brook University School of Dental Medicine,Physics,x,,x,8/12
Stony Brook University School of Dental Medicine,#5#Additional Biological Sciences ,,,,
Stony Brook University School of Dental Medicine,Anatomy,,x,,4/6
Stony Brook University School of Dental Medicine,Biochemistry,x,,,3
Stony Brook University School of Dental Medicine,Cell biology,,x,,4/6
Stony Brook University School of Dental Medicine,Histology,,x,,4/6
Stony Brook University School of Dental Medicine,Immunology,,x,,4/6
Stony Brook University School of Dental Medicine,Microbiology,,x,,4/6
Stony Brook University School of Dental Medicine,Molecular biology/genetics,,x,,4/6
Stony Brook University School of Dental Medicine,Physiology,,x,,4/6
Stony Brook University School of Dental Medicine,Zoology,,x,,4/6
Stony Brook University School of Dental Medicine,#5#English,,,,
Stony Brook University School of Dental Medicine,Composition,"x
",,,6/9
Stony Brook University School of Dental Medicine,#5#Other Science,,,,
Stony Brook University School of Dental Medicine,Calculus,x,,,4/6
Stony Brook University School of Dental Medicine,Statistics,"x
",,,4/6
Stony Brook University School of Dental Medicine,Notes:,#4#Calculus 1 and 2 or calculus 1 and statistics.,,,
Touro College of Dental Medicine at New York Medical College,#5#BCP (Biology – Chemistry – Physics),,,,
Touro College of Dental Medicine at New York Medical College,Biology,x,,x,4/6
Touro College of Dental Medicine at New York Medical College,"Chemistry, general/inorganic",x,,x,4/6
Touro College of Dental Medicine at New York Medical College,"Chemistry, organic",x,,x,4/6
Touro College of Dental Medicine at New York Medical College,Physics,,x,,
Touro College of Dental Medicine at New York Medical College,#5#Additional Biological Sciences ,,,,
Touro College of Dental Medicine at New York Medical College,Anatomy,,x,,
Touro College of Dental Medicine at New York Medical College,Biochemistry,x,,,3/4
Touro College of Dental Medicine at New York Medical College,Cell biology,,x,,
Touro College of Dental Medicine at New York Medical College,Histology,,x,,
Touro College of Dental Medicine at New York Medical College,Immunology,,,,
Touro College of Dental Medicine at New York Medical College,Microbiology,,,,
Touro College of Dental Medicine at New York Medical College,Molecular biology/genetics,,x,,
Touro College of Dental Medicine at New York Medical College,Physiology,,x,,
Touro College of Dental Medicine at New York Medical College,Zoology,,,,
Touro College of Dental Medicine at New York Medical College,#5#English,,,,
Touro College of Dental Medicine at New York Medical College,Composition,x (See Notes.),,,3/4
Touro College of Dental Medicine at New York Medical College,Technical writing,x (See Notes.),,,3/4
Touro College of Dental Medicine at New York Medical College,Notes: ,"#4#Additional biology, chemistry and/or physics courses (16/24). English composition or technical writing.",,,
University at Buffalo School of Dental Medicine,#5#BCP (Biology – Chemistry – Physics),,,,
University at Buffalo School of Dental Medicine,Biology,x,,x,8/12
University at Buffalo School of Dental Medicine,"Chemistry, general/inorganic",x,,x,8/12
University at Buffalo School of Dental Medicine,"Chemistry, organic",x,,x,8/12
University at Buffalo School of Dental Medicine,Physics,x,,x,8/12
University at Buffalo School of Dental Medicine,#5#Additional Biological Sciences ,,,,
University at Buffalo School of Dental Medicine,Anatomy,,x,,
University at Buffalo School of Dental Medicine,Biochemistry,x,,,3/5
University at Buffalo School of Dental Medicine,Cell biology,,x,,
University at Buffalo School of Dental Medicine,Histology,,x,,
University at Buffalo School of Dental Medicine,Immunology,,x,,
University at Buffalo School of Dental Medicine,Microbiology,,x,,
